|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|eff_date|cur_code1|pre_amt_all|usd_amt_all|app_name|app_cst_no|app_id_no|app_cus_pro|ins_name|ins_cst_no|ins_id_no|ins_cus_pro|benefit_name|benefit_id_no|benefit_pro|relation_1|relation_2|pay_type|rpay_date|pay_date|cur_code2|pay_amt|pay_usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|etl_date
8171|||||P997302001201910001203|T997302001201900000160|20190115|20190701||||测试朝阳|10000166|410523199312220037|1|测试阳阳|10000002|42108119970225299X|1|||||||||||||||||
8172|||||P997302001201910001203|T997302001201900000161|20190115|20190701||||测试朝阳|10000166|410523199312220037|1|测试阳阳|10000002|42108119970225299X|1|||||||||||||||||
8173|||||P997302001201910001203|T997302001201900000161|20190115|20190701||||测试朝阳|10000166|410523199312220037|1|测试阳阳|10000002|42108119970225299X|1|||||||||||||||||
8174|||||P997302001201910001203|T997302001201900000161|20190115|20190701||||测试朝阳|10000166|410523199312220037|1|测试阳阳|10000002|42108119970225299X|1|||||||||||||||||
8175|||||P997302001201910001210|T997302001201910001449|20190115|20190626||||测试亗榧|10000166|410523199312220037|1|测试数|10000002|42108119970225299X|1|||||||||||||||||
8176|||||P997302001201910001211|T997302001201910001450|20190115|20190626||||测试朝阳|10000166|410523199312220037|1|测试星星|10000002|42108119970225299X|1|||||||||||||||||
8177|||||P997302001201910001212|T997302001201910001451|20190115|20190626||||测试朝阳|10000166|410523199312220037|1|测试星星|10000002|42108119970225299X|1|||||||||||||||||
8178|||||P997302001201910001212|T997302001201910001451|20190115|20190626||||测试朝阳|10000166|410523199312220037|1|测试星星|10000002|42108119970225299X|1|||||||||||||||||
8179|||||P997302001201910001212|T997302001201910001452|20190115|20190626||||测试朝阳|10000166|410523199312220037|1|测试星星|10000002|42108119970225299X|1|||||||||||||||||
8180|||||P997302001201910001212|T997302001201910001452|20190115|20190626||||测试朝阳|10000166|410523199312220037|1|测试星星|10000002|42108119970225299X|1|||||||||||||||||
8181|||||P997302001201910001209|T997302001201910001453|20190115|20190625||||测试朝阳|10000166|410523199312220037|1|测试星星|10000002|42108119970225299X|1|||||||||||||||||
8182|||||P997302001201910001209|T997302001201910001453|20190115|20190625||||测试朝阳|10000166|410523199312220037|1|测试星星|10000002|42108119970225299X|1|||||||||||||||||
8183|||||P997302005201900000001|T997302005201900000001|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8184|||||P997302005201900000002|T997302005201900000002|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8185|||||P997302005201900000002|T997302005201900000003|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8186|||||P997302005201900000002|T997302005201900000004|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8187|||||P997302005201900000002|T997302005201900000005|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8188|||||P997302005201900000002|T997302005201900000006|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8189|||||P997302005201900000002|T997302005201900000007|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8190|||||P997302005201900000002|T997302005201900000008|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8191|||||P997302005201900000002|T997302005201900000002|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8192|||||P997302005201900000002|T997302005201900000003|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8193|||||P997302005201900000002|T997302005201900000004|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8194|||||P997302005201900000002|T997302005201900000005|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8195|||||P997302005201900000002|T997302005201900000006|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8196|||||P997302005201900000002|T997302005201900000007|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8197|||||P997302005201900000002|T997302005201900000008|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8198|||||P997302005201900000002|T997302005201900000002|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8199|||||P997302005201900000002|T997302005201900000003|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8200|||||P997302005201900000002|T997302005201900000004|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8201|||||P997302005201900000002|T997302005201900000005|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8202|||||P997302005201900000002|T997302005201900000006|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8203|||||P997302005201900000002|T997302005201900000007|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8204|||||P997302005201900000002|T997302005201900000008|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8205|||||P997302005201900000002|T997302005201900000002|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8206|||||P997302005201900000002|T997302005201900000003|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8207|||||P997302005201900000002|T997302005201900000004|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8208|||||P997302005201900000002|T997302005201900000005|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8209|||||P997302005201900000002|T997302005201900000006|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8210|||||P997302005201900000002|T997302005201900000007|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8211|||||P997302005201900000002|T997302005201900000008|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8212|||||P997302005201900000002|T997302005201900000002|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8213|||||P997302005201900000002|T997302005201900000003|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8214|||||P997302005201900000002|T997302005201900000004|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8215|||||P997302005201900000002|T997302005201900000005|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8216|||||P997302005201900000002|T997302005201900000006|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8217|||||P997302005201900000002|T997302005201900000007|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8218|||||P997302005201900000002|T997302005201900000008|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8219|||||P997302005201900000002|T997302005201900000002|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8220|||||P997302005201900000002|T997302005201900000003|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8221|||||P997302005201900000002|T997302005201900000004|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8222|||||P997302005201900000002|T997302005201900000005|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8223|||||P997302005201900000002|T997302005201900000006|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8224|||||P997302005201900000002|T997302005201900000007|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8225|||||P997302005201900000002|T997302005201900000008|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8226|||||P997302005201900000002|T997302005201900000002|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8227|||||P997302005201900000002|T997302005201900000003|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8228|||||P997302005201900000002|T997302005201900000004|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8229|||||P997302005201900000002|T997302005201900000005|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8230|||||P997302005201900000002|T997302005201900000006|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8231|||||P997302005201900000002|T997302005201900000007|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8232|||||P997302005201900000002|T997302005201900000008|20190315|20190413||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8233|||||P997302005201900000003|T997302005201900000009|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8234|||||P997302005201900000004|T997302005201900000010|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8235|||||P997302005201900000005|T997302005201900000011|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8236|||||P997302005201900000005|T997302005201900000012|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8237|||||P997302005201900000005|T997302005201900000011|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8238|||||P997302005201900000005|T997302005201900000012|20190315|20190316||||测试数据|8000000212|71092841-X|0|||||||||||||||||||||
8239|||||P997302005201900000006|T997302005201900000013|20190315|20190316||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8240|||||P997302005201900000006|T997302005201900000014|20190315|20190316||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8241|||||P997302005201900000006|T997302005201900000013|20190315|20190316||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8242|||||P997302005201900000006|T997302005201900000014|20190315|20190316||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8243|||||P997302005201900000007|T997302005201900000015|20190319|20190321||||山水集团|8000000376|QAZX12345678|0|||||||||||||||||||||
8244|||||P997302005201900000007|T997302005201900000016|20190319|20190321||||山水集团|8000000376|QAZX12345678|0|||||||||||||||||||||
8245|||||P997302005201900000007|T997302005201900000015|20190319|20190321||||山水集团|8000000376|QAZX12345678|0|||||||||||||||||||||
8246|||||P997302005201900000007|T997302005201900000016|20190319|20190321||||山水集团|8000000376|QAZX12345678|0|||||||||||||||||||||
8247|||||P997302005201900000008|T997302005201900000017|20190321|20190322||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8248|||||P997302005201900000009|T997302005201900000019|20190321|20190322||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8249|||||P997302005201900000010|T997302005201900000021|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8250|||||P997302005201900000011|T997302005201900000022|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8251|||||P997302005201900000012|T997302005201900000023|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8252|||||P997302005201900000012|T997302005201900000024|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8253|||||P997302005201900000012|T997302005201900000023|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8254|||||P997302005201900000012|T997302005201900000024|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8255|||||P997302005201900000013|T997302005201900000026|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8256|||||P997302005201900000013|T997302005201900000027|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8257|||||P997302005201900000013|T997302005201900000028|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8258|||||P997302005201900000013|T997302005201900000029|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8259|||||P997302005201900000013|T997302005201900000030|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8260|||||P997302005201900000013|T997302005201900000031|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8261|||||P997302005201900000013|T997302005201900000032|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8262|||||P997302005201900000013|T997302005201900000026|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8263|||||P997302005201900000013|T997302005201900000027|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8264|||||P997302005201900000013|T997302005201900000028|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8265|||||P997302005201900000013|T997302005201900000029|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8266|||||P997302005201900000013|T997302005201900000030|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8267|||||P997302005201900000013|T997302005201900000031|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8268|||||P997302005201900000013|T997302005201900000032|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8269|||||P997302005201900000013|T997302005201900000026|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8270|||||P997302005201900000013|T997302005201900000027|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8271|||||P997302005201900000013|T997302005201900000028|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8272|||||P997302005201900000013|T997302005201900000029|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8273|||||P997302005201900000013|T997302005201900000030|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8274|||||P997302005201900000013|T997302005201900000031|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
8275|||||P997302005201900000013|T997302005201900000032|20190521|20190522||||秋田犬|8000000776|5123123245|1|||||||||||||||||||||
