|company_code1|company_code2|company_code3|company_code4|pay_type|pol_no|app_no|ins_date|eff_date|cur_code|pre_amt_all|usd_amt_all|pay_amt_all|usd_pay_amt_all|app_name|app_cst_no|id_no|cus_pro|sur_name|sur_id_no|sur_date|pay_date|cur_code2|sur_amt|usd_sur_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
9832||||||P997306001201910001216|T997306001201910001226|190522|190528||||||冯少强|10001340|440782198507205330|1||||||||||||||
9833||||||P997306001201910001220|T997306001201910001231|190522|190528||||||叶云|10001351|36042719740707004X|1||||||||||||||
9834||||||P997306001201910001231|T997306001201910001242|190522|190528||||||吴光正|10001362|342401199711309274|1||||||||||||||
9835||||||P997306001201910001271|T997306001201910001284|190522|190528||||||冯超|10001407|51010719890703621X|1||||||||||||||
9836||||||P997306001201910001273|T997306001201910001286|190522|190528||||||朱禄君|10001409|511121196403047619|1||||||||||||||
9837||||||P997306001201910001276|T997306001201910001289|190522|190528||||||潘志英|10001413|130402199201022420|1||||||||||||||
9838||||||P997306001201910001278|T997306001201910001291|190522|190528||||||程龙军|10001416|342130197206047193|1||||||||||||||
9839||||||P997306001201910001282|T997306001201910001295|190522|190528||||||尹明炜|10001420|220582199003193914|1||||||||||||||
9840||||||P997306001201910001286|T997306001201910001299|190522|190528||||||杨晓丽|10001424|331082198704132369|1||||||||||||||
9841||||||P997306001201910002338|T997306001201910002361|190527|190602||||||王孟顺|10002590|130634195502093517|1||||||||||||||
9842||||||P997306001201910002353|T997306001201910002376|190527|190602||||||徐燕|10002606|51102319860819802X|1||||||||||||||
9843||||||P997306001201919000114|T997306001201919000114|190514|190515||||||缪睿|10000001|36253119850909003X|1||||||||||||||
9844||||||P997306002201800000001|T997306002201800000001|180304|180305||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
9845||||||P997306002201800000002|T997306002201800000002|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0||||||||||||||
9846|||||07|P997306002201800000002|T997306002201800000003|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-01|
9847|||||15|P997306002201800000002|T997306002201800000004|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-02|
9848|||||J1|P997306002201800000002|T997306002201800000005|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-03|
9849||||||P997306002201800000002|T997306002201800000002|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0||||||||||||||
9850|||||07|P997306002201800000002|T997306002201800000003|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-01|
9851|||||15|P997306002201800000002|T997306002201800000004|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-02|
9852|||||J1|P997306002201800000002|T997306002201800000005|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-03|
9853||||||P997306002201800000002|T997306002201800000002|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0||||||||||||||
9854|||||07|P997306002201800000002|T997306002201800000003|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-01|
9855|||||15|P997306002201800000002|T997306002201800000004|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-02|
9856|||||J1|P997306002201800000002|T997306002201800000005|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-03|
9857||||||P997306002201800000002|T997306002201800000002|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0||||||||||||||
9858|||||07|P997306002201800000002|T997306002201800000003|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-01|
9859|||||15|P997306002201800000002|T997306002201800000004|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-02|
9860|||||J1|P997306002201800000002|T997306002201800000005|180305|180306||||||太平科技团体人身意外伤害保险UAT系统测试|8000000195|su923r234234|0|||||||||||||P997306002201800000002-03|
9861||||||P997306002201800000003|T997306002201800000006|180306|180307||||||团体意外伤害保险外部共保测试|8000000202|234324E2324|0||||||||||||||
9862||||||P997306002201800000004|T997306002201800000007|180306|180307||||||团体意外伤害保险从共保测试|8000000203|2343242E3432|0||||||||||||||
9863||||||P997306002201800000005|T997306002201800000008|180308|190212||||||测试|8000000211|71092841-X|0||||||||||||||
9864|||||07|P997306002201800000005|T997306002201800000009|180308|180309||||||测试|8000000211|71092841-X|0|||||||||||||P997306002201800000005-01|
9865||||||P997306002201800000005|T997306002201800000008|180308|190212||||||测试|8000000211|71092841-X|0||||||||||||||
9866|||||07|P997306002201800000005|T997306002201800000009|180308|180309||||||测试|8000000211|71092841-X|0|||||||||||||P997306002201800000005-01|
9867||||||P997306002201800000006|T997306002201800000011|180308|180309||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
9868||||||P997306002201800000007|T997306002201800000014|180308|180309||||||3月8日下午回归测试|8000000214|234324234234324|0||||||||||||||
9869|||||07|P997306002201800000007|T997306002201800000015|180308|180309||||||3月8日下午回归测试|8000000214|234324234234324|0|||||||||||||P997306002201800000007-01|
9870||||||P997306002201800000007|T997306002201800000014|180308|180309||||||3月8日下午回归测试|8000000214|234324234234324|0||||||||||||||
9871|||||07|P997306002201800000007|T997306002201800000015|180308|180309||||||3月8日下午回归测试|8000000214|234324234234324|0|||||||||||||P997306002201800000007-01|
9872||||||P997306002201800000008|T997306002201800000018|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
9873|||||07|P997306002201800000008|T997306002201800000020|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997306002201800000008-01|
9874|||||08|P997306002201800000008|T997306002201800000022|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997306002201800000008-02|
9875||||||P997306002201800000008|T997306002201800000018|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
9876|||||07|P997306002201800000008|T997306002201800000020|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997306002201800000008-01|
9877|||||08|P997306002201800000008|T997306002201800000022|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997306002201800000008-02|
9878||||||P997306002201800000008|T997306002201800000018|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0||||||||||||||
9879|||||07|P997306002201800000008|T997306002201800000020|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997306002201800000008-01|
9880|||||08|P997306002201800000008|T997306002201800000022|180313|180314||||||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|0|||||||||||||P997306002201800000008-02|
9881||||||P997306002201800000009|T997306002201800000032|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0||||||||||||||
9882|||||07|P997306002201800000009|T997306002201800000034|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0|||||||||||||P997306002201800000009-01|
9883|||||15|P997306002201800000009|T997306002201800000035|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0|||||||||||||P997306002201800000009-02|
9884||||||P997306002201800000009|T997306002201800000032|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0||||||||||||||
9885|||||07|P997306002201800000009|T997306002201800000034|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0|||||||||||||P997306002201800000009-01|
9886|||||15|P997306002201800000009|T997306002201800000035|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0|||||||||||||P997306002201800000009-02|
9887||||||P997306002201800000009|T997306002201800000032|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0||||||||||||||
9888|||||07|P997306002201800000009|T997306002201800000034|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0|||||||||||||P997306002201800000009-01|
9889|||||15|P997306002201800000009|T997306002201800000035|180321|180322||||||测试团体意外险批文增加保额显示问题|8000000224|234324324234|0|||||||||||||P997306002201800000009-02|
9890||||||P997306002201800000010|T997306002201800000036|180424|180425||||||waterm|8000000060|2345678|1||||||||||||||
9891|||||J1|P997306002201800000010|T997306002201800000038|180424|180425||||||waterm|8000000060|2345678|1|||||||||||||P997306002201800000010-01|
9892||||||P997306002201800000010|T997306002201800000036|180424|180425||||||waterm|8000000060|2345678|1||||||||||||||
9893|||||J1|P997306002201800000010|T997306002201800000038|180424|180425||||||waterm|8000000060|2345678|1|||||||||||||P997306002201800000010-01|
9894||||||P997306002201800000011|T997306002201800000040|180517|180518||||||waterm|8000000060|2345678|1||||||||||||||
9895||||||P997306002201800000012|T997306002201800000043|180613|180614||||||测试|8000000050|71092841-X|1||||||||||||||
9896||||||P997306002201800000013|T997306002201800000048|180808|180809||||||许露露|8000000435|40850437590345435|1||||||||||||||
9897|||||Z1|P997306002201800000013|T997306002201800000051|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-01|
9898|||||J1|P997306002201800000013|T997306002201800000052|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-02|
9899|||||22|P997306002201800000013|T997306002201800000053|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-03|
9900||||||P997306002201800000013|T997306002201800000048|180808|180809||||||许露露|8000000435|40850437590345435|1||||||||||||||
9901|||||Z1|P997306002201800000013|T997306002201800000051|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-01|
9902|||||J1|P997306002201800000013|T997306002201800000052|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-02|
9903|||||22|P997306002201800000013|T997306002201800000053|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-03|
9904||||||P997306002201800000013|T997306002201800000048|180808|180809||||||许露露|8000000435|40850437590345435|1||||||||||||||
9905|||||Z1|P997306002201800000013|T997306002201800000051|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-01|
9906|||||J1|P997306002201800000013|T997306002201800000052|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-02|
9907|||||22|P997306002201800000013|T997306002201800000053|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-03|
9908||||||P997306002201800000013|T997306002201800000048|180808|180809||||||许露露|8000000435|40850437590345435|1||||||||||||||
9909|||||Z1|P997306002201800000013|T997306002201800000051|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-01|
9910|||||J1|P997306002201800000013|T997306002201800000052|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-02|
9911|||||22|P997306002201800000013|T997306002201800000053|180808|180809||||||许露露|8000000435|40850437590345435|1|||||||||||||P997306002201800000013-03|
9912||||||P997306002201800000014|T997306002201800000054|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0||||||||||||||
9913|||||J1|P997306002201800000014|T997306002201800000055|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||P997306002201800000014-01|
9914|||||22|P997306002201800000014|T997306002201800000056|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||P997306002201800000014-02|
9915||||||P997306002201800000014|T997306002201800000054|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0||||||||||||||
9916|||||J1|P997306002201800000014|T997306002201800000055|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||P997306002201800000014-01|
9917|||||22|P997306002201800000014|T997306002201800000056|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||P997306002201800000014-02|
9918||||||P997306002201800000014|T997306002201800000054|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0||||||||||||||
9919|||||J1|P997306002201800000014|T997306002201800000055|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||P997306002201800000014-01|
9920|||||22|P997306002201800000014|T997306002201800000056|180809|180810||||||非转基因大胖羊腿科技股份有限公司|8000000118|5113074170351028G|0|||||||||||||P997306002201800000014-02|
