|company_code1|company_code2|company_code3|pol_no|ins_date|app_name|app_cst_no|app_id_no|insfav_type|insbene_cus_pro|relation|fav_type|name|insbene_cst_no|insbene_id_no|etl_date
8868||||P997305096201800000022|180730|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
8869||||P997305096201800000024|180730|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
8870||||P997305096201800000024|180730|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
8871||||P997305096201800000024|180730|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
8872||||P997305096201800000024|180730|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
8873||||P997306001201800000027|180807|金城01|8000000424|KSH0182491|11|1|07||金城011|8000000425|420104197809040654|
8874||||P997305096201800000025|180808|非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|11|0|||非转基因大胖蚕豆科技股份有限公司|8000000012|5113074173351027C|
8875||||P997306001201800000028|180809|金城01|8000000424|KSH0182491|11|1|06||金城011|8000000425|420104197809040654|
8876||||P997306001201800000029|180809|金城01|8000000424|KSH0182491|11|1|07||金城011|8000000425|420104197809040654|
8877||||P997305098201800000029|180524|王五小|8000000279|124123124123|11|1|14||王五小|8000000279|412312124123|
8878||||P997305098201800000029|180524|王五小|8000000279|124123124123|11|1|14||王五小|8000000279|412312124123|
8879||||P997306001201800000030|180918|软通ZH|8000000064|44444|11|1|05||软通ZH|8000000064|2134512323|
8880||||P997306001201800000031|180918|软通ZH|8000000064|123123|11|1|05||软通ZH|8000000067|12444123|
8881||||P997306001201800000031|180918|软通ZH|8000000067|44444|11|1|05||软通ZH|8000000067|12444123|
8882||||P997306001201800000031|180918|软通ZH|8000000064|123123|11|1|05||软通ZH|8000000067|12444123|
8883||||P997306001201800000031|180918|软通ZH|8000000067|44444|11|1|05||软通ZH|8000000067|12444123|
8884||||P997306001201800000032|181114|测试数据|8000000583|51234234235|11|1|04||测试数据|8000000583|51234234235|
8885||||P997306001201800000032|181114|测试数据|8000000583|3124343245436|11|1|04||测试数据|8000000583|51234234235|
8886||||P997306001201800000032|181114|测试数据|8000000583|51234234235|11|1|04||测试数据|8000000583|5123243255|
8887||||P997306001201800000032|181114|测试数据|8000000583|3124343245436|11|1|04||测试数据|8000000583|5123243255|
8888||||P997306001201800000033|181225|测试|8000000191|71092841-X|11|0|||测试|8000000191|71092841-X|
8889||||P997306001201800000033|181225|测试|8000000191|71092841-X|11|0|||测试|8000000191|71092841-X|
8890||||P997306001201800000033|181225|测试|8000000191|71092841-X|11|0|||测试|8000000191|71092841-X|
8891||||P997306001201800000033|181225|测试|8000000191|71092841-X|11|0|||测试|8000000191|71092841-X|
8892||||P997306001201910000005|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8893||||P997306001201910000006|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8894||||P997306001201910000007|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8895||||P997306001201910000008|190220|得我|10000002|42108119970225299X|11|1|05||得我|10000002|42108119970225299X|
8896||||P997306001201910000009|190220|得我|10000002|42108119970225299X|11|1|05||得我|10000002|42108119970225299X|
8897||||P997306001201910000010|190220|得我|10000002|42108119970225299X|11|1|05||得我|10000002|42108119970225299X|
8898||||P997306001201910000011|190220|得我|10000002|42108119970225299X|11|1|05||得我|10000002|42108119970225299X|
8899||||P997306001201910000014|190220|得我|10000002|42108119970225299X|11|1|05||得我|10000002|42108119970225299X|
8900||||P997306001201910000012|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8901||||P997306001201910000013|190220|得我|10000002|42108119970225299X|11|1|05||得我|10000002|42108119970225299X|
8902||||P997306001201910000015|190220|得我|10000002|42108119970225299X|11|1|05||得我|10000002|42108119970225299X|
8903||||P997306001201910000016|190220|得我|10000002|42108119970225299X|11|1|05||得我|10000002|42108119970225299X|
8904||||P997306001201910000017|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8905||||P997306001201910000018|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8906||||P997306001201910000019|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8907||||P997306001201910000020|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8908||||P997306001201910000021|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8909||||P997306001201910000022|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8910||||P997306001201910000023|190222|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8911||||P997306001201910000024|190225|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8912||||P997306001201910000025|190225|阿萨的德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8913||||P997306001201910000026|190225|得我|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8914||||P997306001201910000027|190225|得烦我|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8915||||P997306001201910000028|190225|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8916||||P997306001201910000029|190225|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8917||||P997306001201910000030|190225|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8918||||P997306001201910000034|190226|请啊啊|10000010|11010119800101015X|11|1|05||请啊啊|10000010|11010119800101015X|
8919||||P997306001201910000033|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8920||||P997306001201910000035|190228|叭叭叭|10000011|110101198802060018|11|1|02||粑粑|10000012|110101201802060071|
8921||||P997306001201910000036|190228|叭叭叭|10000013|110101198802060050|11|1|02||四类|10000014|110101201902060095|
8922||||P997306001201910000038|190219|测试问|10000002|42108119970225299X|11|1|05||测试题|10000002|42108119970225299X|
8923||||P997306001201910000039|190228|粑粑的|10000015|110101197803070010|11|1|02||萌萌|10000016|110101200903070012|
8924||||P997306001201910000041|190228|军官|10000018|jungao|11|1|05||军官|10000018|jungao|
8925||||P997306001201910000040|190228|粑粑的|10000015|110101197803070010|11|1|03||萌萌|10000017|000001|
8926||||P997306001201910000042|190228|十周岁|10000017|000001|11|1|02||试试|10000019|11010120090306013X|
8927||||P997306001201910000043|190228|老婆婆|10000020|110101195901030048|11|1|04||老公公|10000021|110101195903060152|
8928||||P997306001201900000001|190125|欧阳组合|8000000719|460106197804151228|11|1|05||欧阳组合|8000000719|460106197804151228|
8929||||P997306001201900000001|190125|欧阳组合|8000000719|460106197804151228|11|1|05||欧阳组合|8000000719|460106197804151228|
8930||||P997306001201900000001|190125|欧阳组合|8000000719|460106197804151228|11|1|05||欧阳组合|8000000719|460106197804151228|
8931||||P997306001201900000001|190125|欧阳组合|8000000719|460106197804151228|11|1|05||欧阳组合|8000000719|460106197804151228|
8932||||P997306001201900000002|190215|欧阳组合|8000000719|460106197804151228|11|1|05||欧阳组合|8000000719|460106197804151228|
8933||||P997306001201900000003|190219|欧阳组合|8000000719|460106197804151228|11|1|05||欧阳组合|8000000719|460106197804151228|
8934||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8935||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8936||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8937||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8938||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8939||||P997305098201900000001|190312|太平科技|8000000349|4151452625|11|1|05||太平科技|8000000349|4151452625|
8940||||P997305098201900000001|190312|太平科技|8000000349|4151452625|11|1|05||太平科技|8000000349|4151452625|
8941||||P997305096201900000001|190313|太平科技|8000000349|4151452625|11|1|06||太平科技|8000000349|4151452625|
8942||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8943||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8944||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8945||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8946||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8947||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8948||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8949||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8950||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8951||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8952||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8953||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8954||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8955||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8956||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8957||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8958||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8959||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8960||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8961||||P997305095201900000001|190312|蓝忘机|8000000432|641451451|11|1|05||蓝忘机|8000000432|641451451|
8962||||P997305098201900000001|190312|太平科技|8000000349|4151452625|11|1|05||太平科技|8000000349|4151452625|
8963||||P997305098201900000001|190312|太平科技|8000000349|4151452625|11|1|05||太平科技|8000000349|4151452625|
8964||||P997306001201900000004|190314|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8965||||P997306001201900000004|190314|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8966||||P997306001201900000004|190314|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8967||||P997306001201900000004|190314|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8968||||P997306001201910000063|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8969||||P997306001201910000064|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8970||||P997306001201910000065|190219|得我|10000002|42108119970225299X|11|1|05||朝阳|10000002|42108119970225299X|
8971||||P997306001201900000005|190409|阿萨德|10000009|110101198001010010|11|1|05||阿萨德|10000009|110101198001010010|
8972||||P997305097201900000001|190416|帝国学院校服|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8973||||P997305097201900000001|190416|帝国学院校服|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8974||||P997305097201900000001|190416|帝国学院校服|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8975||||P997305097201900000001|190416|帝国学院校服|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8976||||P997305097201900000001|190416|帝国学院校服|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8977||||P997305097201900000001|190416|金叹|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8978||||P997305097201900000001|190416|金叹|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8979||||P997305097201900000001|190416|金叹|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8980||||P997305097201900000001|190416|金叹|8000000808|1231231|11|1|07||你最好看|8000000809|2134214124312|
8981||||P997305099201900000001|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|11|0|||玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|
8982||||P997305099201900000001|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|11|0|||玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|
8983||||P997305099201900000001|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|11|0|||玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|
8984||||P997305099201900000002|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|11|0|||玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|
8985||||P997305101201900000001|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
8986||||P997305101201900000001|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
8987||||P997305101201900000001|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
8988||||P997305101201900000001|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
8989||||P997305101201900000001|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
8990||||P997305099201900000003|190416|玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|11|0|||玉藻前葫芦兄弟黑科技股份有限公司|8000000008|8000000008|
8991||||P997305101201900000002|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
8992||||P997305101201900000002|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
8993||||P997305101201900000002|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
8994||||P997305101201900000002|190416|魏无羡|8000000420|431514514|11|1|05||魏无羡|8000000420|431514514|
