|company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|app_name|app_cst_no|app_id_type|app_id_no|ins_no|renew_date|pay_date|cur_code|pre_amt|usd_amt|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|endorse_no|etl_date
9448|||||P997305101201900000002|T997305101201900000011|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-01|
9449|||||P997305101201900000002|T997305101201900000012|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-02|
9450|||||P997305101201900000002|T997305101201900000013|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-03|
9451|||||P997305101201900000002|T997305101201900000049|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-04|
9452|||||P997305101201900000002|T997305101201900000050|190416|魏无羡|8000000420|02|431514514|05101|||||||||||P997305101201900000002-05|
9453|||||P997306001201800000001|T997306001201800000001|180307|阿斯蒂芬09|8000000205|09|12333|06001||||||||||||
9454|||||P997306001201800000002|T997306001201800000002|180307|露西|8000000208|03|9433934659764|06001||||||||||||
9455|||||P997306001201800000003|T997306001201800000003|180307|阿斯蒂芬09|8000000205|09|12333|06001||||||||||||
9456|||||P997306001201800000004|T997306001201800000004|180307|许露露uat测试|8000000209|04|834758439754389|06001||||||||||||
9457|||||P997306001201800000005|T997306001201800000006|180307|露西|8000000208|03|9433934659764|06001||||||||||||
9458|||||P997306001201800000006|T997306001201800000007|180307|露西|8000000208|03|9433934659764|06001||||||||||||
9459|||||P997306001201800000007|T997306001201800000010|180313|测数据|8000000218|02|9847589789|06001||||||||||||
9460|||||P997306001201800000008|T997306001201800000011|180313|个人意外伤害保险UAT测试验证|8000000220|01|440102198003163232|06001||||||||||||
9461|||||P997306001201800000009|T997306001201800000016|180315|UAT测试津贴险保费计算|8000000220|01|440102198003163232|06001||||||||||||
9462|||||P997306001201800000009|T997306001201800000017|180315|UAT测试津贴险保费计算|8000000220|01|440102198003163232|06001|||||||||||P997306001201800000009-01|
9463|||||P997306001201800000009|T997306001201800000016|180315|UAT测试津贴险保费计算|8000000220|01|440102198003163232|06001||||||||||||
9464|||||P997306001201800000009|T997306001201800000017|180315|UAT测试津贴险保费计算|8000000220|01|440102198003163232|06001|||||||||||P997306001201800000009-01|
9465|||||P997306001201800000010|T997306001201800000018|180321|非转基因大胖皮皮虾科技股份有限公司|8000000222|12|5113074170351027H|06001||||||||||||
9466|||||P997306001201800000011|T997306001201800000019|180321|非转基因大胖皮皮虾科技股份有限公司|8000000222|12|5113074170351027H|06001||||||||||||
9467|||||P997306001201800000012|T997306001201800000020|180322|非转基因大胖皮皮虾科技股份有限公司|8000000222|12|5113074170351027H|06001||||||||||||
9468|||||P997306001201800000012|T997306001201800000021|180322|非转基因大胖皮皮虾科技股份有限公司|8000000222|12|5113074170351027H|06001|||||||||||P997306001201800000012-01|
9469|||||P997306001201800000012|T997306001201800000020|180322|非转基因大胖皮皮虾科技股份有限公司|8000000222|12|5113074170351027H|06001||||||||||||
9470|||||P997306001201800000012|T997306001201800000021|180322|非转基因大胖皮皮虾科技股份有限公司|8000000222|12|5113074170351027H|06001|||||||||||P997306001201800000012-01|
9471|||||P997306001201800000013|T997306001201800000023|180326|326上线测试保单|8000000225|09|234234324324|06001||||||||||||
9472|||||P997306001201800000013|T997306001201800000024|180326|326上线测试保单|8000000225|09|234234324324|06001|||||||||||P997306001201800000013-01|
9473|||||P997306001201800000013|T997306001201800000023|180326|326上线测试保单|8000000225|09|234234324324|06001||||||||||||
9474|||||P997306001201800000013|T997306001201800000024|180326|326上线测试保单|8000000225|09|234234324324|06001|||||||||||P997306001201800000013-01|
9475|||||P997306001201800000014|T997306001201800000025|180326|非转基因大胖皮皮虾科技股份有限公司|8000000222|12|5113074170351027H|06001||||||||||||
9476|||||P997306001201800000015|T997306001201800000026|180409|张上分|8000000227|01|440202198301183232|06001||||||||||||
9477|||||P997306001201800000015|T997306001201800000027|180409|张上分|8000000227|01|440202198301183232|06001|||||||||||P997306001201800000015-01|
9478|||||P997306001201800000015|T997306001201800000026|180409|张上分|8000000227|01|440202198301183232|06001||||||||||||
9479|||||P997306001201800000015|T997306001201800000027|180409|张上分|8000000227|01|440202198301183232|06001|||||||||||P997306001201800000015-01|
9480|||||P997306001201800000016|T997306001201800000028|180418|个人人身意外伤害保险|8000000229|01|440202198003163232|06001||||||||||||
9481|||||P997306001201800000017|T997306001201800000030|180424|软通ZH|8000000067|02|12444123|06001||||||||||||
9482|||||P997306001201800000017|T997306001201800000031|180424|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000017-01|
9483|||||P997306001201800000017|T997306001201800000030|180424|软通ZH|8000000067|02|12444123|06001||||||||||||
9484|||||P997306001201800000017|T997306001201800000031|180424|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000017-01|
9485|||||P997306001201800000018|T997306001201800000032|180523|软通ZH|8000000067|02|12444123|06001||||||||||||
9486|||||P997306001201800000019|T997306001201800000033|180611|软通ZH|8000000067|02|12444123|06001||||||||||||
9487|||||P997306001201800000019|T997306001201800000034|180611|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000019-01|
9488|||||P997306001201800000019|T997306001201800000033|180611|软通ZH|8000000067|02|12444123|06001||||||||||||
9489|||||P997306001201800000019|T997306001201800000034|180611|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000019-01|
9490|||||P997306001201800000020|T997306001201800000035|180611|软通ZH|8000000067|02|12444123|06001||||||||||||
9491|||||P997306001201800000020|T997306001201800000036|180611|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000020-01|
9492|||||P997306001201800000020|T997306001201800000035|180611|软通ZH|8000000067|02|12444123|06001||||||||||||
9493|||||P997306001201800000020|T997306001201800000036|180611|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000020-01|
9494|||||P997306001201800000021|T997306001201800000037|180611|软通ZH|8000000067|02|12444123|06001||||||||||||
9495|||||P997306001201800000021|T997306001201800000038|180611|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000021-01|
9496|||||P997306001201800000021|T997306001201800000037|180611|软通ZH|8000000067|02|12444123|06001||||||||||||
9497|||||P997306001201800000021|T997306001201800000038|180611|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000021-01|
9498|||||P997306001201800000022|T997306001201800000039|180611|软通ZH|8000000067|02|12444123|06001||||||||||||
9499|||||P997306001201800000022|T997306001201800000040|180611|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000022-01|
9500|||||P997306001201800000022|T997306001201800000039|180611|软通ZH|8000000067|02|12444123|06001||||||||||||
9501|||||P997306001201800000022|T997306001201800000040|180611|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000022-01|
9502|||||P997306001201800000023|T997306001201800000043|180619|软通ZH|8000000067|02|12444123|06001||||||||||||
9503|||||P997306001201800000023|T997306001201800000044|180619|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000023-01|
9504|||||P997306001201800000023|T997306001201800000043|180619|软通ZH|8000000067|02|12444123|06001||||||||||||
9505|||||P997306001201800000023|T997306001201800000044|180619|软通ZH|8000000067|02|12444123|06001|||||||||||P997306001201800000023-01|
9506|||||P997306001201800000024|T997306001201800000045|180706|绩效测试数据|8000000355|09|893274983287532|06001||||||||||||
9507|||||P997306001201800000024|T997306001201800000046|180706|绩效测试数据|8000000355|09|893274983287532|06001|||||||||||P997306001201800000024-01|
9508|||||P997306001201800000024|T997306001201800000045|180706|绩效测试数据|8000000355|09|893274983287532|06001||||||||||||
9509|||||P997306001201800000024|T997306001201800000046|180706|绩效测试数据|8000000355|09|893274983287532|06001|||||||||||P997306001201800000024-01|
9510|||||P997306001201800000025|T997306001201800000047|180710|许露露|8000000368|02|837907905739|06001||||||||||||
9511|||||P997306001201800000025|T997306001201800000048|180710|许露露|8000000368|02|837907905739|06001|||||||||||P997306001201800000025-01|
9512|||||P997306001201800000025|T997306001201800000049|180710|许露露|8000000368|02|837907905739|06001|||||||||||P997306001201800000025-02|
9513|||||P997306001201800000025|T997306001201800000047|180710|许露露|8000000368|02|8320793073907329|06001||||||||||||
9514|||||P997306001201800000025|T997306001201800000048|180710|许露露|8000000368|02|8320793073907329|06001|||||||||||P997306001201800000025-01|
9515|||||P997306001201800000025|T997306001201800000049|180710|许露露|8000000368|02|8320793073907329|06001|||||||||||P997306001201800000025-02|
9516|||||P997306001201800000025|T997306001201800000047|180710|许露露|8000000368|02|8320793073907329|06001||||||||||||
9517|||||P997306001201800000025|T997306001201800000048|180710|许露露|8000000368|02|8320793073907329|06001|||||||||||P997306001201800000025-01|
9518|||||P997306001201800000025|T997306001201800000049|180710|许露露|8000000368|02|8320793073907329|06001|||||||||||P997306001201800000025-02|
9519|||||P997306001201800000026|T997306001201800000050|180710|许露露|8000000370|03|32097490732904732|06001||||||||||||
9520|||||P997306001201800000026|T997306001201800000051|180710|许露露|8000000370|03|32097490732904732|06001|||||||||||P997306001201800000026-01|
9521|||||P997306001201800000026|T997306001201800000050|180710|许露露|8000000370|03|32097490732904732|06001||||||||||||
9522|||||P997306001201800000026|T997306001201800000051|180710|许露露|8000000370|03|32097490732904732|06001|||||||||||P997306001201800000026-01|
9523|||||P997306001201800000027|T997306001201800000056|180807|金城01|8000000424|11|KSH0182491|06001||||||||||||
9524|||||P997306001201800000028|T997306001201800000057|180809|金城01|8000000424|11|KSH0182491|06001||||||||||||
9525|||||P997306001201800000029|T997306001201800000058|180809|金城01|8000000424|11|KSH0182491|06001||||||||||||
9526|||||P997306001201800000030|T997306001201800000059|180918|软通ZH|8000000064|02|44444|06001||||||||||||
9527|||||P997306001201800000031|T997306001201800000060|180918|软通ZH|8000000064|02|123123|06001||||||||||||
9528|||||P997306001201800000031|T997306001201800000061|180918|软通ZH|8000000064|02|123123|06001|||||||||||P997306001201800000031-01|
9529|||||P997306001201800000031|T997306001201800000060|180918|软通ZH|8000000067|02|44444|06001||||||||||||
9530|||||P997306001201800000031|T997306001201800000061|180918|软通ZH|8000000067|02|44444|06001|||||||||||P997306001201800000031-01|
9531|||||P997306001201800000032|T997306001201800000062|181114|测试数据|8000000583|02|51234234235|06001||||||||||||
9532|||||P997306001201800000032|T997306001201800000063|181114|测试数据|8000000583|02|51234234235|06001|||||||||||P997306001201800000032-01|
9533|||||P997306001201800000032|T997306001201800000062|181114|测试数据|8000000583|05|3124343245436|06001||||||||||||
9534|||||P997306001201800000032|T997306001201800000063|181114|测试数据|8000000583|05|3124343245436|06001|||||||||||P997306001201800000032-01|
9535|||||P997306001201800000033|T997306001201800000064|181225|测试|8000000191|01|71092841-X|06001||||||||||||
9536|||||P997306001201800000033|T997306001201800000065|181225|测试|8000000191|01|71092841-X|06001|||||||||||P997306001201800000033-01|
9537|||||P997306001201800000033|T997306001201800000064|181225|测试|8000000191|01|71092841-X|06001||||||||||||
9538|||||P997306001201800000033|T997306001201800000065|181225|测试|8000000191|01|71092841-X|06001|||||||||||P997306001201800000033-01|
9539|||||P997306001201900000001|T997306001201900000002|190125|欧阳组合|8000000719|01|460106197804151228|06001||||||||||||
9540|||||P997306001201900000001|T997306001201900000003|190125|欧阳组合|8000000719|01|460106197804151228|06001|||||||||||P997306001201900000001-01|
9541|||||P997306001201900000001|T997306001201900000002|190125|欧阳组合|8000000719|01|460106197804151228|06001||||||||||||
9542|||||P997306001201900000001|T997306001201900000003|190125|欧阳组合|8000000719|01|460106197804151228|06001|||||||||||P997306001201900000001-01|
9543|||||P997306001201900000002|T997306001201900000004|190215|欧阳组合|8000000719|01|460106197804151228|06001||||||||||||
9544|||||P997306001201900000003|T997306001201900000006|190219|欧阳组合|8000000719|01|460106197804151228|06001||||||||||||
9545|||||P997306001201900000004|T997306001201900000008|190314|阿萨德|10000009|01|110101198001010010|06001||||||||||||
9546|||||P997306001201900000004|T997306001201900000009|190314|阿萨德|10000009|01|110101198001010010|06001|||||||||||P997306001201900000004-01|
9547|||||P997306001201900000004|T997306001201900000008|190314|阿萨德|10000009|01|110101198001010010|06001||||||||||||
9548|||||P997306001201900000004|T997306001201900000009|190314|阿萨德|10000009|01|110101198001010010|06001|||||||||||P997306001201900000004-01|
9549|||||P997306001201900000005|T997306001201900000011|190409|阿萨德|10000009|01|110101198001010010|06001||||||||||||
9550|||||P997306001201900000006|T997306001201900000015|190513|安静|10000532|01|110101197005150112|06001||||||||||||
9551|||||P997306001201900000007|T997306001201900000016|190514|魏无羡|8000000420|02|431514514|06001||||||||||||
9552|||||P997306001201910000569|T997306001201900000018|190517|蚕宝宝测试|10000549|01|110101198001010133|06001|||||||||||P997306001201910000569-01|
9553|||||P997306001201910000569|T997306001201910000161|190517|蚕宝宝测试|10000549|01|110101198001010133|06001||||||||||||
9554|||||P997306001201900000008|T997306001201900000022|190521|保平安|8000000843|09|23333|06001||||||||||||
9555|||||P997306001201910000590|T997306001201900000024|190520|测试传|10000550|01|44088219920504333X|06001|||||||||||P997306001201910000590-01|
9556|||||P997306001201910000590|T997306001201910000190|190520|测试传|10000550|01|44088219920504333X|06001||||||||||||
9557|||||P997306001201900000009|T997306001201900000025|190527|测试传|10000550|01|44088219920504333X|06001||||||||||||
